key,value,timestamp,step,is_nan,run_uuid
average_expected_price,164.4116973876953,1752952625204,0,0,db336f77203e4a56a2c4ea38d922d4ab
expected_price_montecarlo,211.2320739219663,1752952632315,0,0,f8106a7e3ead43ff8d766f2dde862c2e
expected_price_arima,211.04121267272137,1752952632349,0,0,f8106a7e3ead43ff8d766f2dde862c2e
expected_price_lstm,135.96286010742188,1752952632382,0,0,f8106a7e3ead43ff8d766f2dde862c2e
hybrid_expected_price,186.07871556736984,1752952632428,0,0,f8106a7e3ead43ff8d766f2dde862c2e
average_expected_price_montecarlo,211.2320739219663,1752952632466,0,0,f8106a7e3ead43ff8d766f2dde862c2e
average_expected_price_arima,211.05028356558688,1752952632502,0,0,f8106a7e3ead43ff8d766f2dde862c2e
average_expected_price_lstm,164.4116973876953,1752952632540,0,0,f8106a7e3ead43ff8d766f2dde862c2e
hybrid_average_expected_price,195.56468495841617,1752952632574,0,0,f8106a7e3ead43ff8d766f2dde862c2e
num_rows,1256.0,1752952820932,0,0,8a6df1fddab0447b89fdad42905b7578
num_columns,2.0,1752952820979,0,0,8a6df1fddab0447b89fdad42905b7578
average_expected_price,211.15506312852136,1752952849202,0,0,84ee61d5faf44c23ad54d10a5e99ba91
conf_interval_low,208.96904515198284,1752952849239,0,0,84ee61d5faf44c23ad54d10a5e99ba91
conf_interval_high,213.2899472878843,1752952849275,0,0,84ee61d5faf44c23ad54d10a5e99ba91
expected_price,211.04121210032423,1752952865237,0,0,4443d5bd281541468e11607a4f7707a0
average_expected_price,211.0502829457675,1752952865279,0,0,4443d5bd281541468e11607a4f7707a0
expected_price,177.92991638183594,1752952898128,0,0,ce7203b4b3594c9599390235e9502c21
average_expected_price,191.24575805664062,1752952898174,0,0,ce7203b4b3594c9599390235e9502c21
expected_price_montecarlo,211.15506312852136,1752953027704,0,0,04fb542ca8464a71a2554cd84a3a74ee
expected_price_arima,211.04121210032423,1752953027755,0,0,04fb542ca8464a71a2554cd84a3a74ee
expected_price_lstm,177.92991638183594,1752953027795,0,0,04fb542ca8464a71a2554cd84a3a74ee
hybrid_expected_price,200.04206387022717,1752953027833,0,0,04fb542ca8464a71a2554cd84a3a74ee
average_expected_price_montecarlo,211.15506312852136,1752953027870,0,0,04fb542ca8464a71a2554cd84a3a74ee
average_expected_price_arima,211.0502829457675,1752953027911,0,0,04fb542ca8464a71a2554cd84a3a74ee
average_expected_price_lstm,191.24575805664062,1752953027951,0,0,04fb542ca8464a71a2554cd84a3a74ee
hybrid_average_expected_price,204.48370137697648,1752953027987,0,0,04fb542ca8464a71a2554cd84a3a74ee
num_rows,1256.0,1752954224390,0,0,1a6bcbb3937f498fae6b29a0fff6dbec
num_columns,2.0,1752954224452,0,0,1a6bcbb3937f498fae6b29a0fff6dbec
average_expected_price,211.34371215458862,1752954226155,0,0,f3e5c4c1a57c436e9e6926c7dd0b0969
conf_interval_low,209.1696723619477,1752954229736,0,0,f3e5c4c1a57c436e9e6926c7dd0b0969
conf_interval_high,213.49912140141956,1752954229793,0,0,f3e5c4c1a57c436e9e6926c7dd0b0969
expected_price,233.8435516357422,1752954254812,0,0,23bc788652f349e4b81d2cebbaaaf8f0
average_expected_price,223.09820556640625,1752954254860,0,0,23bc788652f349e4b81d2cebbaaaf8f0
expected_price_montecarlo,211.34371215458862,1752954266109,0,0,d128697c778e45e8ac8a2b15086a4cea
expected_price_arima,211.04121192050528,1752954266149,0,0,d128697c778e45e8ac8a2b15086a4cea
expected_price_lstm,233.8435516357422,1752954266192,0,0,d128697c778e45e8ac8a2b15086a4cea
hybrid_expected_price,218.74282523694535,1752954266243,0,0,d128697c778e45e8ac8a2b15086a4cea
average_expected_price_montecarlo,211.34371215458862,1752954266287,0,0,d128697c778e45e8ac8a2b15086a4cea
average_expected_price_arima,211.05028277565359,1752954266349,0,0,d128697c778e45e8ac8a2b15086a4cea
average_expected_price_lstm,223.09820556640625,1752954266393,0,0,d128697c778e45e8ac8a2b15086a4cea
hybrid_average_expected_price,215.16406683221615,1752954266439,0,0,d128697c778e45e8ac8a2b15086a4cea
num_rows,1256.0,1752997086518,0,0,e128aac7950e496abe02a7d907b86cbe
num_columns,2.0,1752997086559,0,0,e128aac7950e496abe02a7d907b86cbe
num_rows,1256.0,1752997091982,0,0,56a628079cea4e2187fe49b349edeefa
num_columns,2.0,1752997092012,0,0,56a628079cea4e2187fe49b349edeefa
average_expected_price,211.1995085800469,1752997093261,0,0,152df6661e224c708907c380e53cc025
conf_interval_low,209.0901909669925,1752997093297,0,0,152df6661e224c708907c380e53cc025
conf_interval_high,213.4428103752026,1752997093363,0,0,152df6661e224c708907c380e53cc025
expected_price,211.04121205046005,1752997093513,0,0,4d28ccc1b2c6431db3208a6234348b3c
average_expected_price,211.05028295279686,1752997093554,0,0,4d28ccc1b2c6431db3208a6234348b3c
average_expected_price,211.33180465005682,1752997093000,0,0,5100fd8eba3848bd91b4dfb169c5d53f
conf_interval_low,209.08869853930506,1752997096056,0,0,5100fd8eba3848bd91b4dfb169c5d53f
conf_interval_high,213.65703097355313,1752997096099,0,0,5100fd8eba3848bd91b4dfb169c5d53f
expected_price,187.14453125,1752997117860,0,0,9be8c9212f494a79b536e14d7684abd7
average_expected_price,196.24526977539062,1752997117904,0,0,9be8c9212f494a79b536e14d7684abd7
expected_price,189.17498779296875,1752997118474,0,0,0ddd2b66a6714a19a771bf9e906d0d3d
average_expected_price,197.92132568359375,1752997118503,0,0,0ddd2b66a6714a19a771bf9e906d0d3d
expected_price_montecarlo,211.33180465005682,1752997125842,0,0,da4e1816089f435eb27f7c6839d47731
expected_price_arima,211.04121243974217,1752997125877,0,0,da4e1816089f435eb27f7c6839d47731
expected_price_lstm,187.14453125,1752997125914,0,0,da4e1816089f435eb27f7c6839d47731
hybrid_expected_price,203.1725161132663,1752997125950,0,0,da4e1816089f435eb27f7c6839d47731
average_expected_price_montecarlo,211.33180465005682,1752997125984,0,0,da4e1816089f435eb27f7c6839d47731
average_expected_price_arima,211.0502833441504,1752997126019,0,0,da4e1816089f435eb27f7c6839d47731
average_expected_price_lstm,196.24526977539062,1752997126051,0,0,da4e1816089f435eb27f7c6839d47731
hybrid_average_expected_price,206.20911925653263,1752997126085,0,0,da4e1816089f435eb27f7c6839d47731
expected_price_montecarlo,211.1995085800469,1752997132685,0,0,68aba398a91b407e85c1e30d7836b857
expected_price_arima,211.04121205046005,1752997132716,0,0,68aba398a91b407e85c1e30d7836b857
expected_price_lstm,189.17498779296875,1752997132749,0,0,68aba398a91b407e85c1e30d7836b857
hybrid_expected_price,203.8052361411586,1752997132784,0,0,68aba398a91b407e85c1e30d7836b857
average_expected_price_montecarlo,211.1995085800469,1752997132814,0,0,68aba398a91b407e85c1e30d7836b857
average_expected_price_arima,211.05028295279686,1752997132843,0,0,68aba398a91b407e85c1e30d7836b857
average_expected_price_lstm,197.92132568359375,1752997132874,0,0,68aba398a91b407e85c1e30d7836b857
hybrid_average_expected_price,206.72370573881253,1752997132917,0,0,68aba398a91b407e85c1e30d7836b857
num_rows,1256.0,1752997665797,0,0,a0f18cc9271f4eb1ac05f9bfc791184b
num_columns,2.0,1752997665834,0,0,a0f18cc9271f4eb1ac05f9bfc791184b
average_expected_price,211.23688398389135,1752997732007,0,0,fdc604bdb2e74f198dfbfb8a06b0f2f3
conf_interval_low,208.96556169897679,1752997732041,0,0,fdc604bdb2e74f198dfbfb8a06b0f2f3
conf_interval_high,213.47675143239115,1752997732077,0,0,fdc604bdb2e74f198dfbfb8a06b0f2f3
num_rows,1256.0,1752998371381,0,0,caba0a0d7f1e44f6889b0f677f7bf76a
num_columns,2.0,1752998371418,0,0,caba0a0d7f1e44f6889b0f677f7bf76a
average_expected_price,211.1225488137264,1752998372370,0,0,1760926373a548d5bfde15d6beb8f8da
conf_interval_low,208.85502782960845,1752998375021,0,0,1760926373a548d5bfde15d6beb8f8da
conf_interval_high,213.1967824023523,1752998375097,0,0,1760926373a548d5bfde15d6beb8f8da
expected_price,175.93943786621094,1752998393593,0,0,c4ce687bf4fa4caeb6e7b255a8019036
average_expected_price,190.42001342773438,1752998393622,0,0,c4ce687bf4fa4caeb6e7b255a8019036
num_rows,1256.0,1752998423952,0,0,c703d1285d8d4128a8ac5b9af298ab84
num_columns,2.0,1752998423987,0,0,c703d1285d8d4128a8ac5b9af298ab84
average_expected_price,211.17527198859156,1752998424937,0,0,5f33813887544034adb992f87297e80d
conf_interval_low,209.02240490892626,1752998426957,0,0,5f33813887544034adb992f87297e80d
conf_interval_high,213.53231262280946,1752998426988,0,0,5f33813887544034adb992f87297e80d
expected_price,156.10447692871094,1752998443091,0,0,deabaf778ec24951aa8109dcfea7b693
average_expected_price,176.5680694580078,1752998443120,0,0,deabaf778ec24951aa8109dcfea7b693
num_rows,1256.0,1752998472526,0,0,6379376647444ecf9328513d7f27aac6
num_columns,2.0,1752998472551,0,0,6379376647444ecf9328513d7f27aac6
average_expected_price,211.18581197697065,1752998473410,0,0,1cb749e422da45458d9442ed7ff98e3b
conf_interval_low,208.9229917233001,1752998475441,0,0,1cb749e422da45458d9442ed7ff98e3b
conf_interval_high,213.301090254195,1752998475483,0,0,1cb749e422da45458d9442ed7ff98e3b
expected_price,183.56092834472656,1752998492468,0,0,ca6fcbe69a0444818979a9d132bb8972
average_expected_price,194.8007049560547,1752998492496,0,0,ca6fcbe69a0444818979a9d132bb8972
num_rows,1256.0,1752998521736,0,0,fe44103ff46b428c8d5823a7790e6e15
num_columns,2.0,1752998521765,0,0,fe44103ff46b428c8d5823a7790e6e15
average_expected_price,211.18507853058887,1752998522594,0,0,2a3f5f4b1786433c9f90858fdc4a48dc
conf_interval_low,208.92973630644872,1752998524674,0,0,2a3f5f4b1786433c9f90858fdc4a48dc
conf_interval_high,213.43548863339922,1752998524710,0,0,2a3f5f4b1786433c9f90858fdc4a48dc
expected_price,173.80160522460938,1752998541393,0,0,1e4d14cf109b4861b5d24f61c096798f
average_expected_price,188.65353393554688,1752998541424,0,0,1e4d14cf109b4861b5d24f61c096798f
num_rows,1256.0,1752998570753,0,0,992c028223b541bea82b139f363e330a
num_columns,2.0,1752998570779,0,0,992c028223b541bea82b139f363e330a
average_expected_price,211.2156196184281,1752998571690,0,0,d43f0b3ef044424eaa6e5c2170043d95
conf_interval_low,208.89613697191228,1752998573732,0,0,d43f0b3ef044424eaa6e5c2170043d95
conf_interval_high,213.34447399855827,1752998573766,0,0,d43f0b3ef044424eaa6e5c2170043d95
expected_price,249.6060791015625,1752998590759,0,0,5adce5ee770f46f6a8731da6961313aa
average_expected_price,231.9358367919922,1752998590784,0,0,5adce5ee770f46f6a8731da6961313aa
num_rows,1256.0,1752998621699,0,0,11f0572a62d549ab8650c56fede5f154
num_columns,2.0,1752998621732,0,0,11f0572a62d549ab8650c56fede5f154
average_expected_price,211.25643140675993,1752998622623,0,0,7adc17ae0fc543b2b200eb57f175bf03
conf_interval_low,208.99692881212084,1752998625020,0,0,7adc17ae0fc543b2b200eb57f175bf03
conf_interval_high,213.45929921811165,1752998625054,0,0,7adc17ae0fc543b2b200eb57f175bf03
expected_price,157.9049072265625,1752998643262,0,0,57f9889d44ce4005b3a9300a7c78dab7
average_expected_price,177.49569702148438,1752998643294,0,0,57f9889d44ce4005b3a9300a7c78dab7
num_rows,1256.0,1752998673480,0,0,3aba976cc2dc4abfb4dc2ad43f313f0c
num_columns,2.0,1752998673515,0,0,3aba976cc2dc4abfb4dc2ad43f313f0c
average_expected_price,211.25523568881778,1752998674315,0,0,22a08392e1fb4c5c976c9c92e4b5ba82
conf_interval_low,209.1626928156275,1752998676405,0,0,22a08392e1fb4c5c976c9c92e4b5ba82
conf_interval_high,213.54827177042503,1752998676435,0,0,22a08392e1fb4c5c976c9c92e4b5ba82
expected_price,217.40029907226562,1752998693968,0,0,5a49790c02e04650ae80216dbfc7e8f4
average_expected_price,214.7129669189453,1752998693999,0,0,5a49790c02e04650ae80216dbfc7e8f4
num_rows,1256.0,1752998723667,0,0,83c19b623e3d48bd88948a98a11ffec7
num_columns,2.0,1752998723696,0,0,83c19b623e3d48bd88948a98a11ffec7
average_expected_price,211.233580577379,1752998724496,0,0,bdccf2437daf495f9dba7a3acb382982
conf_interval_low,209.07307643969295,1752998726593,0,0,bdccf2437daf495f9dba7a3acb382982
conf_interval_high,213.57615807633434,1752998726620,0,0,bdccf2437daf495f9dba7a3acb382982
expected_price,247.13330078125,1752998743892,0,0,4e0c6bb11a474087b4624577ddf5abca
average_expected_price,231.35154724121094,1752998743914,0,0,4e0c6bb11a474087b4624577ddf5abca
expected_price_montecarlo,211.233580577379,1752998750822,0,0,9290d8ba52a9445f98d5c66dce245475
expected_price_arima,211.04121283949007,1752998750850,0,0,9290d8ba52a9445f98d5c66dce245475
expected_price_lstm,247.13330078125,1752998750873,0,0,9290d8ba52a9445f98d5c66dce245475
hybrid_expected_price,223.13603139937302,1752998750899,0,0,9290d8ba52a9445f98d5c66dce245475
average_expected_price_montecarlo,211.233580577379,1752998750925,0,0,9290d8ba52a9445f98d5c66dce245475
average_expected_price_arima,211.0502837323907,1752998750956,0,0,9290d8ba52a9445f98d5c66dce245475
average_expected_price_lstm,231.35154724121094,1752998750985,0,0,9290d8ba52a9445f98d5c66dce245475
hybrid_average_expected_price,217.87847051699353,1752998751012,0,0,9290d8ba52a9445f98d5c66dce245475
num_rows,1256.0,1752998937488,0,0,d1847f8973794118994fea8d32d0d338
num_columns,2.0,1752998937519,0,0,d1847f8973794118994fea8d32d0d338
average_expected_price,211.1604068372719,1752998938597,0,0,12b3a4d8edd64c4fbd5e47467de25726
conf_interval_low,208.99864514897698,1752998940902,0,0,12b3a4d8edd64c4fbd5e47467de25726
conf_interval_high,213.3602422003739,1752998940942,0,0,12b3a4d8edd64c4fbd5e47467de25726
expected_price,238.0823211669922,1752998957252,0,0,cdc97dc3922c4544be969f33c56e3cbe
average_expected_price,225.4840545654297,1752998957289,0,0,cdc97dc3922c4544be969f33c56e3cbe
expected_price_montecarlo,211.1604068372719,1752998964160,0,0,37534d5f00c24a139ac6b6a2174bc047
expected_price_arima,211.04121212035568,1752998964190,0,0,37534d5f00c24a139ac6b6a2174bc047
expected_price_lstm,238.0823211669922,1752998964220,0,0,37534d5f00c24a139ac6b6a2174bc047
hybrid_expected_price,220.0946467082066,1752998964247,0,0,37534d5f00c24a139ac6b6a2174bc047
average_expected_price_montecarlo,211.1604068372719,1752998964274,0,0,37534d5f00c24a139ac6b6a2174bc047
average_expected_price_arima,211.05028300768183,1752998964298,0,0,37534d5f00c24a139ac6b6a2174bc047
average_expected_price_lstm,225.4840545654297,1752998964322,0,0,37534d5f00c24a139ac6b6a2174bc047
hybrid_average_expected_price,215.89824813679448,1752998964347,0,0,37534d5f00c24a139ac6b6a2174bc047
num_rows,1256.0,1752999077394,0,0,538dd0fba7af46f1bd4b09e00073fd9e
num_columns,2.0,1752999077425,0,0,538dd0fba7af46f1bd4b09e00073fd9e
average_expected_price,211.25202417376082,1752999086314,0,0,ce1f7d3b3f3541db9029c2879b362eee
conf_interval_low,208.99648508115186,1752999086343,0,0,ce1f7d3b3f3541db9029c2879b362eee
conf_interval_high,213.5291026857741,1752999086382,0,0,ce1f7d3b3f3541db9029c2879b362eee
num_rows,1256.0,1753000073237,0,0,a9134d7717f248b9a587accbde45fbdb
num_columns,2.0,1753000073829,0,0,a9134d7717f248b9a587accbde45fbdb
average_expected_price,211.13527828674532,1753000074844,0,0,bdab81956d2848d48002e8e82753b772
conf_interval_low,208.9323511763767,1753000077876,0,0,bdab81956d2848d48002e8e82753b772
conf_interval_high,213.23260692279746,1753000077926,0,0,bdab81956d2848d48002e8e82753b772
expected_price,183.0227508544922,1753000096518,0,0,8c9e5b28a67845c8b1e653d5afc02ebd
average_expected_price,195.12890625,1753000096550,0,0,8c9e5b28a67845c8b1e653d5afc02ebd
expected_price_montecarlo,211.13527828674532,1753000105141,0,0,03dab32966534a76a94382cadbbd6ad6
expected_price_arima,211.04121183711914,1753000105175,0,0,03dab32966534a76a94382cadbbd6ad6
expected_price_lstm,183.0227508544922,1753000105208,0,0,03dab32966534a76a94382cadbbd6ad6
hybrid_expected_price,201.73308032611888,1753000105243,0,0,03dab32966534a76a94382cadbbd6ad6
average_expected_price_montecarlo,211.13527828674532,1753000105274,0,0,03dab32966534a76a94382cadbbd6ad6
average_expected_price_arima,211.05028272586605,1753000105305,0,0,03dab32966534a76a94382cadbbd6ad6
average_expected_price_lstm,195.12890625,1753000105336,0,0,03dab32966534a76a94382cadbbd6ad6
hybrid_average_expected_price,205.77148908753713,1753000105366,0,0,03dab32966534a76a94382cadbbd6ad6
num_rows,1256.0,1753000943364,0,0,0933b3ddcead4a47aeb50c1cf940e01d
num_columns,2.0,1753000943390,0,0,0933b3ddcead4a47aeb50c1cf940e01d
average_expected_price,211.19454682866217,1753000944246,0,0,bab215f79dd240b6942e620047e93fb3
conf_interval_low,209.07430731788983,1753000946727,0,0,bab215f79dd240b6942e620047e93fb3
conf_interval_high,213.35293695739227,1753000946765,0,0,bab215f79dd240b6942e620047e93fb3
expected_price,203.25112915039062,1753000964049,0,0,894460229fb74888b5c9882a6c0e9b40
average_expected_price,206.65084838867188,1753000964075,0,0,894460229fb74888b5c9882a6c0e9b40
num_rows,1256.0,1753000994758,0,0,4f95aca469454630a135508982402f6f
num_columns,2.0,1753000994786,0,0,4f95aca469454630a135508982402f6f
average_expected_price,211.15022211480735,1753000995812,0,0,f549708abf2342d4b7eddd988debe200
conf_interval_low,208.88771489915803,1753000998253,0,0,f549708abf2342d4b7eddd988debe200
conf_interval_high,213.56369678823404,1753000998284,0,0,f549708abf2342d4b7eddd988debe200
expected_price,184.2472381591797,1753001017278,0,0,047c310e76f842b6b59ef3f5b1b3b74e
average_expected_price,194.8259735107422,1753001017308,0,0,047c310e76f842b6b59ef3f5b1b3b74e
num_rows,1256.0,1753001049273,0,0,eacafe0915d14acda2746f0124817f69
num_columns,2.0,1753001049300,0,0,eacafe0915d14acda2746f0124817f69
average_expected_price,211.10746694426302,1753001050211,0,0,6fe5be116b7e45079e8fef73d334695d
conf_interval_low,208.97244167697968,1753001052470,0,0,6fe5be116b7e45079e8fef73d334695d
conf_interval_high,213.35849722460134,1753001052500,0,0,6fe5be116b7e45079e8fef73d334695d
expected_price,290.6658630371094,1753001073626,0,0,22e4a9e2c1b746b6b403bd81c8298752
average_expected_price,250.6014862060547,1753001073660,0,0,22e4a9e2c1b746b6b403bd81c8298752
num_rows,1256.0,1753001081710,0,0,1bfc9639de224bb69fa9934bbf52e6c2
num_columns,2.0,1753001081743,0,0,1bfc9639de224bb69fa9934bbf52e6c2
num_rows,1256.0,1753001105944,0,0,7233ac641f714ec9816c8b14bd2d91d0
num_columns,2.0,1753001105970,0,0,7233ac641f714ec9816c8b14bd2d91d0
average_expected_price,211.2575485805205,1753001106921,0,0,185b20c1692f4c23b107606feed31f2c
conf_interval_low,209.07973506743681,1753001109373,0,0,185b20c1692f4c23b107606feed31f2c
conf_interval_high,213.48845638854925,1753001109412,0,0,185b20c1692f4c23b107606feed31f2c
expected_price,212.86134338378906,1753001127034,0,0,96a9341218734a2da69487cc13286426
average_expected_price,211.92494201660156,1753001127062,0,0,96a9341218734a2da69487cc13286426
num_rows,1256.0,1753001156409,0,0,87fea5cb0d91433999b9ee8655fd184f
num_columns,2.0,1753001156434,0,0,87fea5cb0d91433999b9ee8655fd184f
average_expected_price,211.26148634840646,1753001157274,0,0,4ac395b832cb440f829f856d87853128
conf_interval_low,209.07604660946907,1753001159377,0,0,4ac395b832cb440f829f856d87853128
conf_interval_high,213.4512850882506,1753001159413,0,0,4ac395b832cb440f829f856d87853128
expected_price,154.0778045654297,1753001176449,0,0,ceae9bd6e85a43db96135d8eb6b18002
average_expected_price,174.13986206054688,1753001176475,0,0,ceae9bd6e85a43db96135d8eb6b18002
num_rows,1256.0,1753001205986,0,0,16e6a88c5ed742c8a4f99c6692162582
num_columns,2.0,1753001206020,0,0,16e6a88c5ed742c8a4f99c6692162582
average_expected_price,211.18135032987607,1753001206850,0,0,0eb35cb4d09f4e1a84baa2ca602c25ad
conf_interval_low,209.02320331548532,1753001208973,0,0,0eb35cb4d09f4e1a84baa2ca602c25ad
conf_interval_high,213.25437625060135,1753001209012,0,0,0eb35cb4d09f4e1a84baa2ca602c25ad
expected_price,190.01675415039062,1753001225412,0,0,86bcfd22f5e549c5accb744df410abc1
average_expected_price,199.1627655029297,1753001225439,0,0,86bcfd22f5e549c5accb744df410abc1
num_rows,1256.0,1753001254910,0,0,b9c788792f964c45acaf3c0125bb4349
num_columns,2.0,1753001254941,0,0,b9c788792f964c45acaf3c0125bb4349
average_expected_price,211.22789003475015,1753001255809,0,0,f8096349bbc74bf097795bcde677f694
conf_interval_low,209.10663722199382,1753001257980,0,0,f8096349bbc74bf097795bcde677f694
conf_interval_high,213.48871291493515,1753001258007,0,0,f8096349bbc74bf097795bcde677f694
expected_price,142.93438720703125,1753001276005,0,0,a6acb3d771a14f1bb6894f0d0bc8ad5c
average_expected_price,169.1054229736328,1753001276031,0,0,a6acb3d771a14f1bb6894f0d0bc8ad5c
num_rows,1256.0,1753001306859,0,0,d3f87586169e428b94f0e5846b696faa
num_columns,2.0,1753001306890,0,0,d3f87586169e428b94f0e5846b696faa
average_expected_price,211.21998334356766,1753001307752,0,0,ec5bd96b1dd745eb81d4ed2a7254ae24
conf_interval_low,209.0580981685175,1753001310209,0,0,ec5bd96b1dd745eb81d4ed2a7254ae24
conf_interval_high,213.4067108595186,1753001310243,0,0,ec5bd96b1dd745eb81d4ed2a7254ae24
expected_price,197.90760803222656,1753001330084,0,0,1f5bbe051c6e436fb681eb04dae5ae5b
average_expected_price,203.45306396484375,1753001330111,0,0,1f5bbe051c6e436fb681eb04dae5ae5b
num_rows,1256.0,1753001361112,0,0,2c3afc220cde487fadafef645a0df266
num_columns,2.0,1753001361139,0,0,2c3afc220cde487fadafef645a0df266
average_expected_price,211.15265058442375,1753001362134,0,0,5c69c4e00f744e36ac202c8f2ba03c9a
conf_interval_low,208.99690045803874,1753001364713,0,0,5c69c4e00f744e36ac202c8f2ba03c9a
conf_interval_high,213.4112311313003,1753001364747,0,0,5c69c4e00f744e36ac202c8f2ba03c9a
expected_price,198.72410583496094,1753001384465,0,0,2cf504bf75b049e38b9ec339485b6542
average_expected_price,203.82635498046875,1753001384495,0,0,2cf504bf75b049e38b9ec339485b6542
num_rows,1256.0,1753001415468,0,0,2093b28f9c8648e391a007af3268e9b7
num_columns,2.0,1753001415501,0,0,2093b28f9c8648e391a007af3268e9b7
average_expected_price,211.27303514350692,1753001416451,0,0,295853accc7a466283029dcdeed1b926
conf_interval_low,209.2215959658093,1753001418850,0,0,295853accc7a466283029dcdeed1b926
conf_interval_high,213.4849257536665,1753001418881,0,0,295853accc7a466283029dcdeed1b926
average_expected_price,211.19951619214757,1753001427993,0,0,cc52191cb8c845ffbafcf66496157e27
conf_interval_low,208.9884461248862,1753001428030,0,0,cc52191cb8c845ffbafcf66496157e27
conf_interval_high,213.27658823395055,1753001428060,0,0,cc52191cb8c845ffbafcf66496157e27
expected_price,217.6371307373047,1753001439436,0,0,1c4678f71a654fd68ef2d82e7bd703b8
average_expected_price,214.71234130859375,1753001439464,0,0,1c4678f71a654fd68ef2d82e7bd703b8
num_rows,1256.0,1753001471763,0,0,5135a033e1e84f9c94762cc59447c6ab
num_columns,2.0,1753001471805,0,0,5135a033e1e84f9c94762cc59447c6ab
expected_price,211.04121196068755,1753001472013,0,0,38d7c826f2354a31b5a3b1ecd926a51f
average_expected_price,211.05028286795564,1753001472042,0,0,38d7c826f2354a31b5a3b1ecd926a51f
average_expected_price,211.16338819702696,1753001472749,0,0,964b99ccb397469f9855d3f6a49fa0df
conf_interval_low,208.82911840857912,1753001475410,0,0,964b99ccb397469f9855d3f6a49fa0df
conf_interval_high,213.35692422447266,1753001475441,0,0,964b99ccb397469f9855d3f6a49fa0df
expected_price,200.40020751953125,1753001493863,0,0,20c72aa6d11641a2a545056e39725911
average_expected_price,204.92091369628906,1753001493887,0,0,20c72aa6d11641a2a545056e39725911
num_rows,1256.0,1753001524280,0,0,dfd4f78a381b4223998ecb0c0491f110
